Pair.ID, Chemistry
22318, Bad
22322, Bad
22345, Bad
22347, Bad
22350, Good
22355, Bad
22359, Bad
22361, Bad
22367, Bad
22371, Bad
22374, Good
22375, Good
22378, Good
22394, Bad
22395, Good
22406, Good
22415, Good
22418, Bad
22431, Bad
22442, Good
22446, Bad
22448, Bad
22449, Bad
22450, Good
22455, Good
22459, Bad
22463, Bad
22471, Good
22472, Good
22474, Good
22475, Bad
22476, Good
22478, Bad
22497, Bad
22500, Good
22505, Good
22512, Bad
22516, Good
22520, Bad
22521, Good
22528, Good
22531, Bad
22542, Good
22543, Bad
22550, Good
22552, Good
22554, Good
22560, Good
22564, Good
22569, Bad
22572, Bad
22576, Bad
22579, Bad
22587, Good
22588, Good
22594, Good
22597, Bad
22599, Bad
22601, Good
22613, Bad
22621, Bad
22624, Bad
22625, Bad
22635, Bad
22637, Bad
22638, Good
22639, Good
22651, Good
22670, Good
22687, Bad
22689, Bad
22691, Bad
22707, Good
22711, Good
22724, Good
22726, Good
22730, Good
22731, Bad
22738, Bad
22743, Good
22746, Good
22747, Good
22750, Good
22757, Good
22758, Bad
22761, Good
22766, Good
22767, Bad
22771, Bad
22777, Good
22781, Good
22783, Good
22786, Bad
22788, Good
22803, Good
22809, Bad
22818, Good
22819, Bad
22831, Good
22858, Bad
22864, Good
22873, Good
22885, Good
22888, Bad
22896, Good
22899, Good
22908, Good
22911, Bad
22920, Good
22929, Bad
22930, Good
22932, Good
22933, Good
22935, Good
22938, Good
22941, Bad
22947, Bad
22949, Bad
22953, Bad
22960, Good
22967, Bad
22973, Good
22978, Bad
22982, Good
22984, Good
22986, Good
22987, Bad
22989, Bad
22997, Bad
22998, Good
23001, Bad
23002, Good
23007, Bad
23009, Good
23016, Good
23018, Good
23026, Good
23036, Good
23038, Good
23046, Good
23049, Bad
23052, Bad
23061, Good
23062, Good
23063, Good
23069, Good
23071, Good
23079, Good
23080, Bad
23088, Bad
23090, Bad
23091, Good
23092, Good
23097, Bad
23105, Bad
23116, Bad
23125, Good
23129, Bad
23134, Good
23138, Bad
23144, Bad
23146, Good
23152, Bad
23154, Good
23161, Good
23164, Bad
23166, Good
23170, Bad
23171, Good
23183, Bad
23187, Bad
23195, Bad
23196, Bad
23200, Good
23203, Bad
23207, Good
23209, Good
23210, Bad
23233, Good
23236, Bad
23241, Good
23246, Good
23251, Good
23260, Bad
23262, Bad
23275, Good
23278, Bad
23279, Good
23282, Good
23284, Good
23293, Good
23302, Good
23305, Bad
23313, Bad
23324, Good
23329, Bad
23330, Good
23331, Good
23334, Bad
23335, Good
23338, Bad
23339, Good
23342, Bad
23343, Good
23346, Bad
23350, Bad
23353, Good
23356, Bad
23357, Good
23359, Bad
23364, Bad
23375, Good
23378, Bad
23382, Bad
23387, Bad
23393, Good
23395, Bad
23406, Good
23419, Good
23420, Bad
23423, Bad
23426, Good
23431, Bad
23434, Bad
23435, Bad
23440, Good
23442, Bad
23450, Bad
23451, Bad
23459, Bad
23460, Good
23466, Good
23467, Bad
23475, Good
23486, Bad
23494, Good
23495, Bad
23499, Good
23507, Bad
23508, Good
23510, Good
23515, Bad
23518, Good
23523, Good
23525, Good
23526, Bad
23530, Good
23534, Bad
23537, Bad
23538, Bad
23540, Bad
23542, Bad
23546, Bad
23547, Bad
23551, Bad
23555, Bad
23563, Bad
23580, Good
23583, Bad
23589, Bad
23606, Bad
23610, Bad
23616, Good
23625, Good
23630, Bad
23634, Bad
23636, Bad
23643, Good
23656, Bad
23672, Good
23673, Good
23675, Good
23680, Good
23682, Bad
23684, Good
23692, Good
23700, Bad
23702, Bad
23704, Good
23710, Bad
23714, Bad
23715, Good
23726, Good
23732, Bad
23734, Good
23740, Bad
23743, Good
23752, Good
23753, Good
23754, Good
23758, Bad
23759, Bad
23763, Good
23777, Good
23783, Bad
23786, Good
23787, Bad
23798, Good
23805, Bad
23807, Good
23808, Good
23813, Good
23814, Good
23815, Good
23816, Good
23818, Good
23820, Bad
23826, Bad
23832, Bad
23833, Bad
23834, Bad
23845, Bad
23847, Good
23849, Good
23852, Bad
23867, Good
23873, Bad
23879, Good
23892, Bad
23895, Bad
23896, Bad
23905, Good
23914, Good
23917, Bad
23919, Good
23921, Good
23927, Good
23932, Bad
23933, Good
23937, Good
23943, Good
23944, Bad
23967, Good
23973, Good
23975, Good
23976, Good
23984, Bad
23985, Good
23988, Bad
23989, Bad
23999, Bad
24003, Bad
24007, Bad
24012, Bad
24031, Bad
24034, Bad
24045, Bad
24054, Good
24075, Bad
24081, Bad
24082, Bad
24103, Bad
24114, Good
24115, Bad
24132, Good
24133, Bad
24153, Bad
24160, Good
24162, Good
24165, Bad
24167, Bad
24169, Bad
24174, Bad
24178, Good
24199, Good
24202, Good
24207, Bad
24208, Bad
24219, Bad
24225, Good
24239, Good
24241, Good
24244, Good
24251, Bad
24264, Good
24266, Good
24268, Bad
24269, Good
24273, Good
24275, Good
24276, Bad
24279, Good
24280, Good
24281, Good
24282, Good
24283, Good
24289, Good
24293, Bad
24301, Bad
24304, Good
24313, Good
24329, Good
24330, Bad
24342, Bad
24347, Good
24353, Good
24354, Bad
24374, Bad
24382, Bad
24391, Good
24401, Bad
24405, Bad
24407, Bad
24414, Good
24416, Good
24428, Good
24436, Bad
24437, Good
24439, Good
24441, Good
24450, Good
24451, Good
24455, Bad
24457, Good
24462, Bad
24463, Good
24466, Good
24469, Good
24475, Good
24481, Good
24488, Bad
24503, Good
24517, Good
24518, Bad
24530, Good
24532, Good
24545, Good
24547, Bad
24549, Bad
24553, Bad
24558, Good
24560, Bad
24563, Bad
24564, Good
24583, Bad
24595, Bad
24598, Good
24601, Bad
24602, Good
24606, Good
24607, Bad
24614, Bad
24617, Good
24621, Bad
24628, Bad
24630, Good
24631, Bad
24635, Bad
24636, Bad
24640, Good
24641, Good
24647, Bad
24653, Good
24654, Bad
24664, Bad
24668, Good
24673, Good
24674, Bad
24675, Bad
24679, Good
24684, Good
24686, Bad
24687, Good
24696, Bad
24704, Bad
24707, Bad
24713, Bad
24714, Good
24715, Bad
24725, Good
24726, Good
24727, Good
24729, Good
24731, Good
24734, Bad
24757, Bad
24768, Good
24775, Bad
24778, Good
24789, Bad
24790, Good
24791, Good
24799, Bad
24804, Good
24806, Good
24816, Bad
24819, Good
24820, Bad
24835, Good
24837, Bad
24843, Good
24850, Good
24851, Good
24852, Bad
24855, Good
24858, Bad
24861, Good
24865, Good
24868, Good
24869, Bad
24871, Good
24873, Good
24875, Bad
24879, Good
24888, Good
24892, Bad
24901, Bad
24913, Bad
24921, Good
24933, Bad
24942, Good
24943, Good
24945, Good
24947, Good
24948, Good
24952, Good
24960, Good
24967, Bad
24978, Good
24997, Good
24999, Good
25002, Good
25004, Good
25006, Good
25009, Bad
25016, Good
25025, Bad
25032, Bad
25033, Good
25038, Bad
25040, Good
25041, Bad
25043, Good
25045, Bad
25057, Good
25059, Good
25067, Bad
25070, Good
25074, Good
25077, Bad
25078, Bad
25083, Good
25091, Bad
25094, Bad
25102, Good
25107, Bad
25120, Good
25126, Good
25134, Good
25145, Bad
25150, Bad
25152, Good
25155, Bad
25166, Good
25167, Bad
25169, Bad
25170, Good
25176, Bad
25177, Bad
25178, Bad
25179, Bad
25184, Good
25186, Good
25198, Good
25201, Bad
25205, Bad
25212, Bad
25217, Good
25227, Bad
25228, Bad
25229, Good
25232, Good
25234, Bad
25248, Good
25249, Bad
25254, Good
25260, Good
25261, Bad
25271, Good
25272, Good
25273, Good
25275, Bad
25278, Bad
25279, Bad
25280, Good
25282, Bad
25283, Good
25289, Bad
25297, Good
25300, Bad
25305, Good
25317, Bad
25320, Bad
25330, Bad
25333, Good
25334, Bad
25335, Good
25338, Good
25340, Bad
25341, Good
25343, Bad
25344, Bad
25349, Bad
25351, Good
25362, Good
25367, Good
25389, Good
25392, Bad
25404, Good
25407, Bad
25411, Good
25414, Bad
25415, Good
25417, Good
25430, Bad
25433, Bad
25436, Bad
25438, Bad
25439, Bad
25440, Bad
25445, Good
25448, Bad
25451, Bad
25452, Good
25457, Good
25476, Good
25479, Good
25491, Good
25501, Good
25507, Good
25509, Good
25510, Bad
25514, Bad
25518, Bad
25528, Good
25544, Bad
25549, Good
25554, Good
25558, Good
25563, Good
25565, Good
25566, Good
25575, Good
25584, Bad
25587, Good
25591, Good
25593, Good
25595, Good
25597, Good
25606, Bad
25613, Good
25621, Bad
25623, Good
25631, Good
25634, Good
25637, Good
25645, Good
25647, Bad
25649, Bad
25654, Good
25658, Good
25660, Good
25664, Good
25670, Bad
25690, Bad
25691, Good
25696, Good
25702, Good
25705, Good
25714, Good
25717, Good
25718, Bad
25731, Good
25736, Bad
25738, Good
25741, Bad
25742, Bad
25749, Good
25763, Good
25768, Good
25773, Good
25775, Good
25776, Good
25781, Bad
25782, Bad
25787, Good
25791, Good
25795, Good
25802, Good
25819, Bad
25822, Good
25833, Good
25836, Bad
25846, Bad
25848, Good
25854, Bad
25867, Good
25871, Bad
25873, Bad
25875, Good
25876, Bad
25877, Bad
25878, Good
25880, Good
25881, Bad
25886, Good
25889, Bad
25902, Good
25909, Bad
25910, Good
25916, Bad
25921, Bad
25923, Good
25926, Bad
25932, Bad
25936, Bad
25943, Good
25950, Good
25953, Good
25960, Good
25962, Bad
25965, Bad
25966, Bad
25969, Bad
25976, Good
25982, Good
25985, Bad
25990, Bad
25994, Bad
25997, Good
26003, Good
26014, Bad
26016, Bad
26022, Bad
26026, Bad
26034, Bad
26035, Good
26042, Bad
26051, Good
26054, Good
26056, Bad
26060, Bad
26065, Good
26067, Good
26071, Good
26075, Good
26078, Good
26088, Good
26091, Bad
26096, Bad
26103, Bad
26108, Good
26113, Bad
26119, Bad
26123, Bad
26125, Bad
26128, Bad
26133, Bad
26135, Bad
26144, Good
26148, Bad
26163, Good
26166, Good
26179, Bad
26185, Bad
26193, Good
26199, Bad
26211, Good
26214, Bad
26221, Good
26223, Bad
26224, Bad
26226, Bad
26228, Good
26237, Good
26242, Bad
26243, Bad
26251, Bad
26255, Bad
26256, Bad
26259, Good
26261, Bad
26264, Bad
26265, Good
26267, Good
26271, Good
26272, Bad
26283, Bad
26286, Good
26301, Bad
26303, Bad
26318, Good
26326, Good
26327, Bad
26335, Good
26339, Bad
26341, Good
26344, Good
26347, Bad
26349, Bad
26350, Bad
26361, Good
26362, Bad
26363, Good
26364, Bad
26365, Good
26367, Good
26378, Good
26382, Bad
26384, Good
26408, Bad
26410, Good
26418, Bad
26425, Bad
26430, Good
26431, Good
26434, Bad
26442, Bad
26447, Bad
26453, Good
26462, Bad
26467, Good
26481, Bad
26492, Good
26501, Bad
26502, Good
26505, Bad
26506, Good
26507, Bad
26516, Good
26519, Good
26523, Bad
26527, Bad
26535, Bad
26544, Good
26554, Good
26558, Bad
26559, Bad
26568, Good
26574, Bad
26579, Bad
26580, Good
26581, Bad
26582, Good
26584, Good
26589, Good
26592, Bad
26593, Bad
26604, Bad
26606, Bad
26611, Good
26622, Good
26623, Bad
26630, Good
26636, Good
26644, Bad
26649, Bad
26651, Bad
26652, Good
26665, Good
26677, Good
26680, Bad
26681, Good
26684, Bad
26689, Bad
26692, Bad
26701, Bad
26703, Good
26704, Bad
26722, Bad
26723, Good
26725, Bad
26731, Good
26736, Good
26750, Good
26754, Good
26758, Good
26761, Bad
26762, Bad
26771, Bad
26773, Good
26778, Good
26780, Good
26787, Bad
26789, Good
26792, Bad
26799, Good
26816, Bad
26817, Bad
26822, Good
26827, Good
26829, Good
26848, Good
26852, Good
26855, Bad
26858, Good
26868, Good
26875, Bad
26878, Good
26885, Bad
26886, Bad
26892, Good
26896, Bad
26911, Bad
26919, Bad
26921, Bad
26929, Bad
26930, Bad
26931, Bad
26932, Good
26936, Bad
26939, Bad
26946, Good
26949, Good
26961, Bad
26962, Good
26964, Good
26966, Good
26971, Bad
26972, Good
26973, Good
26989, Good
26992, Bad
27006, Good
27008, Bad
27016, Bad
27017, Good
27025, Bad
27033, Good
27036, Bad
27043, Good
27044, Bad
27052, Bad
27054, Bad
27057, Good
27060, Good
27067, Good
27069, Bad
27075, Good
27089, Good
27096, Good
27109, Good
27113, Bad
27118, Bad
27119, Good
27128, Good
27134, Bad
27136, Good
27141, Bad
27144, Good
27156, Bad
27173, Bad
27183, Bad
27191, Bad
27196, Bad
27197, Bad
27198, Good
27200, Good
27201, Bad
27202, Good
27206, Bad
27214, Bad
27218, Good
27222, Good
27229, Bad
27237, Bad
27242, Bad
27244, Good
27246, Good
27247, Bad
27254, Bad
27281, Good
27284, Good
27285, Good
27287, Good
27296, Bad
27301, Good
27304, Bad
27305, Bad
27308, Bad
27317, Bad
27318, Bad
27320, Good
27330, Bad
27332, Bad
27333, Bad
27335, Bad
27341, Good
27343, Good
27344, Bad
27345, Good
27346, Bad
27358, Bad
27362, Bad
27373, Good
27374, Bad
27375, Good
27380, Good
27383, Bad
27393, Bad
27394, Good
27404, Good
27407, Bad
27409, Good
27410, Good
27411, Bad
27415, Bad
27424, Good
27427, Bad
27430, Good
27432, Good
27435, Good
27438, Good
27442, Good
27447, Good
27455, Bad
27473, Bad
27477, Bad
27481, Bad
27485, Good
27498, Good
27499, Bad
27501, Bad
27504, Good
27517, Bad
27527, Bad
27535, Bad
27541, Bad
27552, Bad
27555, Bad
27561, Bad
27564, Good
27576, Good
27581, Good
27591, Good
27598, Good
27600, Good
27603, Bad
27604, Good
27611, Bad
27615, Bad
27624, Good
27630, Bad
27633, Bad
27635, Bad
27644, Bad
27646, Good
27654, Good
27661, Bad
27666, Good
27671, Bad
27679, Bad
27680, Good
27686, Good
27689, Good
27691, Bad
27696, Bad
27699, Good
27703, Bad
27705, Good
27706, Good
27708, Good
27709, Bad
27711, Good
27714, Good
27718, Good
27723, Good
27733, Bad
27755, Good
27758, Good
27773, Good
27774, Good
27775, Bad
27777, Bad
27778, Bad
27783, Bad
27789, Bad
27792, Good
27805, Bad
27806, Good
27813, Bad
27820, Bad
27828, Bad
27830, Bad
27831, Good
27842, Bad
27843, Good
27844, Good
27846, Bad
27859, Good
27861, Good
27867, Good
27881, Bad
27885, Bad
27895, Good
27904, Good
27906, Good
27916, Bad
27917, Good
27923, Bad
27928, Good
27929, Bad
27935, Good
27936, Bad
27943, Good
27945, Bad
27946, Good
27958, Bad
27967, Bad
27968, Bad
27979, Bad
27987, Good
27990, Bad
27991, Good
28000, Bad
28005, Bad
28010, Good
28016, Bad
28018, Good
28030, Good
28031, Good
28033, Good
28049, Bad
28052, Good
28055, Good
28074, Bad
28076, Good
28081, Bad
28088, Bad
28089, Good
28090, Bad
28096, Bad
28109, Good
28111, Good
28112, Bad
28113, Bad
28116, Good
28117, Good
28118, Good
28123, Good
28124, Good
28133, Good
28134, Bad
28137, Good
28152, Good
28154, Good
28156, Good
28159, Bad
28162, Good
28170, Good
28174, Bad
28176, Bad
28177, Good
28186, Good
28189, Good
28200, Bad
28201, Bad
28207, Good
28218, Good
28227, Good
28237, Good
28244, Bad
28255, Bad
28257, Bad
28265, Good
28269, Good
28270, Bad
28271, Good
28276, Bad
28278, Good
28281, Good
28296, Good
28301, Good
28304, Good
28309, Bad
28312, Good
28314, Good
28325, Good
28343, Good
28349, Good
28352, Bad
28355, Good
28366, Bad
28378, Good
28383, Good
28392, Good
28399, Bad
28420, Bad
28422, Good
28424, Good
28428, Good
28429, Bad
28438, Good
28441, Bad
28450, Good
28451, Bad
28454, Good
28455, Bad
28458, Bad
28461, Bad
28463, Good
28465, Good
28468, Bad
28477, Good
28478, Bad
28485, Good
28491, Good
28492, Bad
28496, Bad
28498, Good
28533, Good
28544, Good
28545, Good
28549, Bad
28555, Bad
28558, Bad
28560, Good
28574, Bad
28582, Good
28586, Good
28592, Bad
28595, Good
28596, Bad
28609, Good
28610, Good
28613, Good
28615, Good
28619, Good
28633, Good
28637, Good
28638, Good
28646, Bad
28654, Bad
28657, Good
28658, Bad
28661, Good
28664, Bad
28668, Bad
28673, Good
28677, Bad
28681, Good
28689, Good
28695, Good
28696, Bad
28707, Bad
28710, Good
28713, Good
28722, Bad
28723, Good
28732, Bad
28738, Bad
28744, Good
28749, Good
28752, Bad
28762, Bad
28763, Good
28766, Good
28772, Bad
28777, Good
28784, Bad
28785, Bad
28786, Bad
28800, Bad
28805, Good
28806, Good
28808, Bad
28822, Good
28825, Good
28827, Good
28831, Good
28837, Bad
28850, Bad
28855, Bad
28864, Good
28876, Bad
28893, Good
28898, Good
28899, Bad
28904, Good
28921, Good
28922, Good
28925, Good
28926, Good
28927, Good
28929, Bad
28930, Bad
28934, Good
28940, Bad
28951, Good
28957, Bad
28958, Bad
28962, Good
28965, Good
28970, Good
28972, Bad
28980, Good
28981, Bad
28987, Good
28989, Good
28994, Bad
28997, Good
28998, Good
29003, Good
29004, Bad
29006, Good
29008, Bad
29013, Good
29022, Good
29023, Good
29041, Good
29042, Bad
29052, Bad
29054, Good
29056, Good
29063, Good
29067, Bad
29081, Bad
29089, Bad
29093, Bad
29094, Good
29098, Bad
29099, Good
29104, Good
29105, Bad
29110, Bad
29113, Bad
29117, Bad
29118, Good
29121, Good
29128, Good
29144, Bad
29149, Bad
29151, Bad
29152, Good
29154, Bad
29166, Good
29167, Good
29169, Bad
29173, Bad
29180, Good
29186, Bad
29190, Good
29192, Bad
29196, Bad
29200, Bad
29206, Good
29215, Bad
29217, Good
29219, Bad
29221, Good
29222, Bad
29225, Bad
29226, Good
29227, Good
29229, Good
29231, Bad
29253, Good
29258, Bad
29269, Good
29270, Bad
29277, Bad
29282, Bad
29284, Good
29291, Good
29297, Good
29303, Good
29304, Bad
29313, Bad
29325, Good
29326, Bad
29337, Good
29338, Bad
29341, Good
29356, Bad
29366, Good
29369, Good
29371, Bad
29372, Good
29374, Good
29375, Good
29376, Good
29382, Good
29385, Good
29386, Good
29390, Good
29397, Good
29402, Good
29407, Bad
29416, Bad
29417, Good
29423, Good
29425, Bad
29430, Bad
29431, Bad
29437, Bad
29441, Bad
29442, Good
29446, Bad
29456, Good
29461, Bad
29463, Bad
29472, Good
29475, Good
29480, Bad
29484, Good
29485, Bad
29488, Bad
29491, Good
29500, Good
29501, Good
29503, Good
29508, Bad
29509, Good
29512, Bad
29521, Good
29522, Bad
29533, Bad
29537, Bad
29542, Good
29551, Bad
29556, Bad
29557, Good
29566, Bad
29573, Good
29574, Bad
29579, Bad
29580, Bad
29597, Bad
29598, Good
29606, Bad
29607, Bad
29608, Good
29609, Good
29618, Good
29623, Bad
29624, Bad
29631, Bad
29632, Good
29634, Good
29640, Good
29646, Good
29647, Bad
29650, Good
29670, Bad
29672, Good
29679, Bad
29681, Bad
29684, Bad
29692, Good
29694, Bad
29696, Good
29702, Good
29712, Bad
29715, Good
29718, Bad
29721, Good
29731, Good
29736, Good
29748, Good
29749, Good
29750, Bad
29751, Good
29754, Bad
29755, Bad
29757, Good
29758, Bad
29759, Bad
29763, Good
29772, Bad
29774, Bad
29791, Bad
29798, Good
29801, Bad
29810, Good
29815, Good
29823, Bad
29830, Good
29835, Bad
29844, Good
29846, Good
29850, Good
29851, Bad
29856, Bad
29859, Good
29867, Bad
29868, Bad
29871, Bad
29875, Bad
29876, Bad
29882, Bad
29885, Bad
29886, Good
29887, Good
29890, Bad
29892, Bad
29895, Good
29902, Good
29906, Bad
29909, Good
29914, Bad
29933, Bad
29934, Good
29939, Good
29948, Good
29949, Bad
29955, Good
29979, Bad
29986, Bad
29990, Bad
29992, Bad
30010, Bad
30012, Bad
30014, Bad
30015, Good
30016, Good
30022, Bad
30023, Good
30037, Bad
30039, Good
30043, Bad
30057, Bad
30058, Good
30059, Bad
30062, Good
30063, Bad
30073, Bad
30074, Good
30075, Good
30085, Good
30090, Good
30097, Bad
30113, Good
30133, Bad
30135, Good
30137, Good
30146, Bad
30148, Good
30149, Good
30152, Good
30157, Bad
30167, Bad
30168, Good
30174, Bad
30180, Bad
30181, Good
30185, Bad
30186, Bad
30191, Good
30193, Bad
30198, Good
30205, Bad
30207, Bad
30215, Good
30229, Bad
30233, Good
30234, Good
30236, Bad
30237, Good
30240, Bad
30241, Good
30245, Good
30248, Bad
30249, Bad
30257, Bad
30259, Good
30265, Good
30268, Bad
30270, Bad
30272, Good
30275, Good
30278, Bad
30280, Good
30281, Good
30287, Good
30292, Bad
30294, Bad
30298, Bad
30302, Bad
30303, Good
30314, Good
30318, Good
30331, Good
30337, Bad
30346, Bad
30351, Bad
30354, Bad
30360, Bad
30363, Good
30367, Good
30371, Good
30378, Good
30384, Good
30386, Good
30392, Good
30396, Good
30397, Good
30402, Good
30406, Bad
30413, Good
30414, Good
30416, Good
30420, Good
30422, Good
30427, Bad
30428, Good
30431, Bad
30433, Bad
30440, Bad
30450, Good
30459, Bad
30467, Bad
30469, Bad
30475, Good
30483, Bad
30486, Bad
30493, Bad
30510, Bad
30514, Bad
30519, Good
30527, Bad
30530, Bad
30541, Good
30548, Good
30550, Good
30552, Good
30556, Good
30562, Good
30563, Good
30565, Bad
30577, Bad
30578, Bad
30580, Bad
30582, Bad
30583, Good
30586, Good
30587, Good
30595, Bad
30596, Bad
30599, Good
30610, Bad
30611, Good
30616, Bad
30617, Bad
30621, Good
30622, Good
30624, Bad
30628, Bad
30629, Good
30630, Bad
30636, Good
30642, Bad
30643, Bad
30647, Good
30655, Good
30658, Bad
30668, Good
30669, Bad
30670, Good
30673, Bad
30678, Bad
30679, Bad
30681, Good
30684, Good
30694, Good
30698, Good
30700, Good
30702, Bad
30709, Bad
30718, Good
30725, Bad
30737, Good
30739, Good
30740, Good
30743, Bad
30760, Good
30766, Bad
30773, Good
30776, Bad
30777, Bad
30778, Good
30786, Good
30789, Good
30790, Bad
30796, Bad
30827, Good
30831, Bad
30834, Bad
30842, Good
30845, Good
30847, Good
30848, Bad
30850, Good
30853, Good
30868, Good
30873, Good
30881, Good
30885, Bad
30886, Good
30891, Good
30892, Bad
30893, Good
30894, Good
30897, Bad
30899, Bad
30918, Good
30919, Good
30926, Bad
30936, Good
30937, Bad
30940, Good
30941, Good
30944, Good
30947, Bad
30966, Good
30968, Bad
30973, Bad
30977, Bad
30989, Bad
30990, Good
30994, Bad
30997, Good
31010, Good
31013, Bad
31021, Bad
31022, Good
31052, Bad
31062, Bad
31069, Bad
31073, Good
31076, Good
31081, Bad
31082, Good
31090, Good
31092, Good
31094, Good
31096, Good
31099, Good
31100, Good
31102, Good
31103, Good
31107, Bad
31109, Good
31114, Good
31116, Good
31122, Bad
31133, Good
31139, Good
31151, Bad
31153, Good
31162, Good
31164, Bad
31169, Bad
31175, Bad
31176, Good
31178, Bad
31185, Good
31188, Bad
31191, Bad
31200, Good
31203, Bad
31210, Bad
31216, Good
31219, Bad
31239, Bad
31242, Good
31250, Good
31251, Bad
31255, Good
31258, Good
31267, Bad
31277, Good
31282, Good
31309, Bad
31312, Bad
31313, Good
31328, Bad
31338, Good
31344, Good
31349, Bad
31350, Bad
31354, Good
31364, Good
31365, Good
31366, Bad
31368, Good
31372, Bad
31376, Good
31380, Good
31382, Good
31383, Bad
31385, Good
31388, Good
31389, Bad
31398, Bad
31403, Good
31407, Good
31415, Good
31426, Bad
31433, Good
31441, Bad
31445, Good
31453, Bad
31462, Bad
31463, Bad
31466, Good
31469, Bad
31470, Good
31475, Bad
31485, Bad
31493, Good
31497, Bad
31516, Good
31523, Bad
31524, Good
31531, Bad
31539, Bad
31545, Bad
31560, Bad
31585, Bad
31597, Bad
31601, Good
31624, Bad
31631, Bad
31639, Bad
31641, Good
31645, Good
31651, Good
31660, Good
31664, Good
31668, Good
31670, Good
31672, Bad
31683, Good
31685, Bad
31686, Good
31696, Good
31704, Good
31705, Bad
31715, Good
31722, Good
31727, Good
31731, Good
31739, Good
31740, Good
31742, Good
31754, Good
31755, Bad
31764, Good
31765, Bad
31770, Good
31773, Good
31775, Bad
31777, Good
31783, Good
31784, Bad
31785, Good
31787, Good
31788, Bad
31789, Good
31790, Bad
31792, Good
31797, Good
31802, Bad
31805, Bad
31807, Bad
31810, Good
31823, Good
31826, Good
31832, Good
31834, Good
31835, Bad
31846, Good
31851, Bad
31860, Good
31862, Bad
31863, Good
31868, Bad
31874, Good
31881, Good
31885, Good
31891, Bad
31892, Bad
31893, Good
31897, Good
31898, Bad
31901, Bad
31904, Bad
31924, Bad
31925, Good
31928, Good
31936, Bad
31939, Bad
31943, Bad
31954, Bad
31957, Bad
31960, Bad
31971, Good
31972, Good
31973, Bad
31981, Good
31984, Bad
31986, Bad
31992, Bad
31994, Bad
31995, Bad
31997, Bad
31999, Good
32000, Good
32001, Bad
32003, Bad
32008, Bad
32013, Good
32015, Good
32020, Bad
32026, Good
32028, Good
32029, Bad
32031, Good
32032, Bad
32034, Good
32042, Good
32057, Bad
32061, Bad
32068, Good
32071, Good
32080, Good
32083, Bad
32088, Good
32090, Good
32092, Bad
32098, Bad
32106, Bad
32107, Bad
32110, Bad
32123, Good
32124, Good
32127, Good
32130, Bad
32132, Good
32136, Good
32140, Bad
32145, Good
32152, Bad
32155, Good
32160, Good
32163, Good
32165, Good
32197, Bad
32208, Bad
32227, Good
32230, Bad
32237, Bad
32239, Good
32246, Bad
32248, Bad
32253, Bad
32254, Good
32256, Bad
32263, Good
32264, Bad
32276, Good
32285, Bad
32292, Good
32293, Bad
32302, Good
32305, Bad
32311, Bad
32326, Good
32331, Bad
32332, Good
32334, Good
32343, Good
32348, Bad
32353, Bad
32362, Bad
32367, Bad
32373, Bad
32383, Bad
32387, Bad
32396, Good
32406, Good
32431, Bad
32432, Bad
32443, Bad
32445, Good
32451, Bad
32452, Bad
32454, Good
32457, Good
32459, Bad
32463, Good
32464, Good
32489, Good
32494, Good
32495, Good
32501, Bad
32502, Good
32503, Good
32505, Bad
32506, Bad
32515, Good
32526, Good
32541, Bad
32545, Bad
32546, Good
32564, Bad
32571, Good
32572, Good
32579, Good
32596, Bad
32603, Good
32612, Good
32621, Bad
32635, Good
32641, Good
32642, Bad
32651, Bad
32653, Good
32658, Bad
32662, Bad
32663, Bad
32668, Bad
32669, Bad
32671, Bad
32672, Bad
32673, Bad
32676, Bad
32677, Good
32680, Bad
32682, Bad
32688, Good
32691, Good
32693, Good
32703, Good
32705, Bad
32717, Good
32721, Good
32729, Good
32746, Good
32751, Bad
32755, Good
32761, Bad
32772, Good
32778, Bad
32781, Good
32782, Bad
32788, Good
32793, Bad
32796, Bad
32799, Good
32807, Good
32826, Good
32830, Good
32832, Bad
32833, Good
32837, Good
32841, Bad
32843, Bad
32862, Bad
32866, Good
32873, Bad
32878, Bad
32888, Good
32893, Good
32894, Bad
32900, Good
32901, Bad
32911, Good
32914, Good
32924, Bad
32929, Good
32936, Bad
32940, Bad
32946, Good
32947, Good
32951, Good
32958, Good
32959, Bad
32963, Good
32976, Bad
32981, Bad
32989, Bad
32999, Bad
33006, Bad
33037, Bad
33040, Bad
33043, Bad
33046, Bad
33059, Good
33062, Bad
33063, Good
33066, Good
33070, Good
33083, Good
33086, Good
33090, Good
33093, Bad
33113, Bad
33119, Bad
33128, Good
33165, Good
33176, Bad
33181, Bad
33182, Bad
33186, Bad
33192, Good
33194, Good
33202, Good
33204, Good
33206, Good
33208, Good
33210, Good
33218, Good
33226, Good
33239, Good
33242, Bad
33245, Bad
33250, Bad
33257, Bad
33259, Bad
33262, Good
33265, Bad
33267, Bad
33278, Good
33285, Good
33293, Good
33299, Bad
33308, Bad
33313, Bad
33314, Good
33327, Good
33347, Bad
33351, Bad
33373, Bad
33375, Good
33376, Bad
33389, Good
33394, Good
33403, Good
33410, Bad
33417, Good
33420, Good
33423, Bad
33425, Good
33427, Bad
33428, Good
33436, Good
33442, Good
33443, Bad
33444, Good
33450, Bad
33453, Bad
33459, Good
33463, Good
33466, Good
33476, Good
33481, Bad
33497, Good
33515, Bad
